id_task,id_user,arrived_del_loc_at,id_telemetry,latitude,longitude,accuracy_radius,android_activity,android_activity_confidence,telemetry_time
60635375,91254,2025-03-18 09:49:58.000000 UTC,16920944,251981067,552675517,1.583,STILL,57.0,2025-03-18 09:50:08.000000 UTC
60635544,3455,2025-03-18 09:51:43.000000 UTC,16936475,252097202,552727768,18.44,WALKING,90.0,2025-03-18 09:51:41.000000 UTC
60633223,62192,2025-03-18 09:51:51.000000 UTC,16940652,252096617,552767800,0.933,UNKNOWN,40.0,2025-03-18 09:52:06.000000 UTC
60636247,63539,2025-03-18 09:59:04.000000 UTC,17010920,251738193,553020871,3.664,WALKING,95.0,2025-03-18 09:59:03.000000 UTC
60635616,30990,2025-03-18 09:53:49.000000 UTC,16956977,251896496,552628717,8.04,WALKING,97.0,2025-03-18 09:53:45.000000 UTC
60635276,68605,2025-03-18 10:01:41.000000 UTC,17036878,251880879,552584405,12.226,WALKING,94.0,2025-03-18 10:01:33.000000 UTC
60635997,70319,2025-03-18 10:00:01.000000 UTC,17019965,252022346,552733542,20.4,UNKNOWN,40.0,2025-03-18 09:59:56.000000 UTC
60635578,10904,2025-03-18 10:00:34.000000 UTC,17026267,251932785,552670134,600.0,UNKNOWN,40.0,2025-03-18 10:00:32.000000 UTC
60635907,71412,2025-03-18 10:01:52.000000 UTC,17040064,251725712,553014741,3.848,STILL,100.0,2025-03-18 10:01:51.000000 UTC
60637492,89076,2025-03-18 10:05:41.000000 UTC,17080737,252011781,552735174,3.751,WALKING,98.0,2025-03-18 10:05:45.000000 UTC
60635741,31509,2025-03-18 10:04:47.000000 UTC,17069770,251902270,552905560,5.664,UNKNOWN,40.0,2025-03-18 10:04:42.000000 UTC
60637203,70868,2025-03-18 10:11:15.000000 UTC,17138205,251846508,552812361,4.25,UNKNOWN,40.0,2025-03-18 10:11:14.000000 UTC
60637177,81985,2025-03-18 10:10:39.000000 UTC,17134791,251882688,552694471,19.119,TILTING,100.0,2025-03-18 10:10:55.000000 UTC
60636828,60029,2025-03-18 10:12:12.000000 UTC,17147701,252110710,552762345,22.822,UNKNOWN,40.0,2025-03-18 10:12:09.000000 UTC
60636624,93511,2025-03-18 10:12:30.000000 UTC,17148805,252097033,552726233,2.55,UNKNOWN,40.0,2025-03-18 10:12:15.000000 UTC
60635643,69307,2025-03-18 10:17:30.000000 UTC,17202828,251908295,552814645,15.836,STILL,99.0,2025-03-18 10:17:26.000000 UTC
60636855,62273,2025-03-18 10:19:21.000000 UTC,17223661,251863624,552775009,31.169,STILL,100.0,2025-03-18 10:19:25.000000 UTC
60636780,96279,2025-03-18 10:15:45.000000 UTC,17183325,251911298,552826111,1.9,IN_VEHICLE,91.0,2025-03-18 10:15:35.000000 UTC
60636829,85571,2025-03-18 10:17:07.000000 UTC,17199140,252030676,552818844,1.066,STILL,96.0,2025-03-18 10:17:05.000000 UTC
60637979,95904,2025-03-18 10:20:19.000000 UTC,17234441,251951734,552656654,6.767,STILL,100.0,2025-03-18 10:20:25.000000 UTC
60635950,87627,2025-03-18 10:08:03.000000 UTC,17105590,251932798,552664224,3.967,UNKNOWN,40.0,2025-03-18 10:08:07.000000 UTC
60636555,77550,2025-03-18 10:22:25.000000 UTC,17255358,251733039,552379000,13.23,STILL,100.0,2025-03-18 10:22:23.000000 UTC
60637282,81737,2025-03-18 10:22:04.000000 UTC,17251379,251818040,552798542,6.196,UNKNOWN,40.0,2025-03-18 10:22:01.000000 UTC
60636324,96546,2025-03-18 10:19:18.000000 UTC,17221442,251848083,552597867,1.416,UNKNOWN,40.0,2025-03-18 10:19:12.000000 UTC
60636643,46980,2025-03-18 10:06:27.000000 UTC,17088990,251845477,552605571,9.165,UNKNOWN,40.0,2025-03-18 10:06:33.000000 UTC
60636276,97020,2025-03-18 10:28:08.000000 UTC,17318182,251063560,552311452,4.928,UNKNOWN,40.0,2025-03-18 10:28:16.000000 UTC
60638161,62525,2025-03-18 10:27:32.000000 UTC,17308190,252005622,552738393,13.057,UNKNOWN,40.0,2025-03-18 10:27:21.000000 UTC
60637722,92575,2025-03-18 10:28:05.000000 UTC,17316202,252089725,552723701,21.68,UNKNOWN,40.0,2025-03-18 10:28:05.000000 UTC
60637139,78874,2025-03-18 10:30:30.000000 UTC,17343604,251902652,552833671,29.578,WALKING,97.0,2025-03-18 10:30:38.000000 UTC
60636980,74551,2025-03-18 10:27:55.000000 UTC,17314190,251949100,552670000,1.733,IN_VEHICLE,97.0,2025-03-18 10:27:54.000000 UTC
60637793,91123,2025-03-18 10:30:31.000000 UTC,17341187,252020623,552732466,24.254,WALKING,91.0,2025-03-18 10:30:25.000000 UTC
60636466,35745,2025-03-18 10:09:29.000000 UTC,17119796,251879161,552679597,4.299,IN_VEHICLE,93.0,2025-03-18 10:09:29.000000 UTC
60637761,69828,2025-03-18 10:28:32.000000 UTC,17320748,251970368,552711471,10.265,UNKNOWN,40.0,2025-03-18 10:28:31.000000 UTC
60636534,58202,2025-03-18 10:22:26.000000 UTC,17254603,251968975,552714313,2.233,UNKNOWN,40.0,2025-03-18 10:22:19.000000 UTC
60636626,8077,2025-03-18 10:27:48.000000 UTC,17315190,251792770,553049595,27.952,STILL,86.0,2025-03-18 10:28:00.000000 UTC
60638553,74485,2025-03-18 10:31:46.000000 UTC,17355704,251778859,552673367,8.264,STILL,65.0,2025-03-18 10:31:46.000000 UTC
60638638,71398,2025-03-18 10:36:47.000000 UTC,17409194,251893223,552831307,54.492,UNKNOWN,40.0,2025-03-18 10:36:41.000000 UTC
60638643,63320,2025-03-18 10:36:57.000000 UTC,17414282,251789501,553162145,1.5,UNKNOWN,40.0,2025-03-18 10:37:09.000000 UTC
60636512,14009,2025-03-18 10:34:11.000000 UTC,17382939,252026621,552752896,4.288,IN_VEHICLE,83.0,2025-03-18 10:34:17.000000 UTC
60639065,21818,2025-03-18 10:36:47.000000 UTC,17408936,251920308,552850515,8.215,WALKING,96.0,2025-03-18 10:36:39.000000 UTC
60638091,94214,2025-03-18 10:38:31.000000 UTC,17427051,251731951,553047035,11.441,IN_VEHICLE,84.0,2025-03-18 10:38:20.000000 UTC
60539679,85801,2025-03-17 00:38:49.000000 UTC,254098,251879801,552699898,3.108,IN_VEHICLE,96.0,2025-03-17 00:38:48.000000 UTC
60540209,85977,2025-03-17 01:09:20.000000 UTC,430157,251826617,552828817,5.272,UNKNOWN,40.0,2025-03-17 01:09:19.000000 UTC
60540606,91274,2025-03-17 02:53:51.000000 UTC,946436,251970759,552632856,7.739,STILL,100.0,2025-03-17 02:54:02.000000 UTC
60540711,39824,2025-03-17 03:29:26.000000 UTC,1097641,251950508,552656909,5.459,UNKNOWN,40.0,2025-03-17 03:29:22.000000 UTC
60541049,87499,2025-03-17 04:12:53.000000 UTC,1288548,252022250,552733715,24.703,STILL,99.0,2025-03-17 04:12:54.000000 UTC
60540966,33822,2025-03-17 04:26:37.000000 UTC,1351515,252099807,552732159,45.353,STILL,100.0,2025-03-17 04:26:50.000000 UTC
60541146,79136,2025-03-17 04:22:59.000000 UTC,1334681,251917997,552706653,56.1,UNKNOWN,40.0,2025-03-17 04:23:07.000000 UTC
60541287,61822,2025-03-17 04:24:33.000000 UTC,1340915,252096988,552743487,29.301,UNKNOWN,0.0,2025-03-17 04:24:30.000000 UTC
60541116,96700,2025-03-17 04:28:43.000000 UTC,1359942,251795079,552753980,4.613,STILL,100.0,2025-03-17 04:28:41.000000 UTC
60541235,70152,2025-03-17 04:36:04.000000 UTC,1394437,251849187,552814003,23.452,UNKNOWN,40.0,2025-03-17 04:36:05.000000 UTC
60541510,83844,2025-03-17 04:43:44.000000 UTC,1429767,251870781,552753874,9.822,STILL,99.0,2025-03-17 04:43:36.000000 UTC
60541266,62829,2025-03-17 04:44:49.000000 UTC,1435218,251753467,553093133,0.9,STILL,99.0,2025-03-17 04:44:46.000000 UTC
60541621,67224,2025-03-17 04:46:09.000000 UTC,1441173,251918940,552737833,16.342,IN_VEHICLE,96.0,2025-03-17 04:46:01.000000 UTC
60541472,47372,2025-03-17 04:59:30.000000 UTC,1505011,251826742,552827018,25.025,UNKNOWN,40.0,2025-03-17 04:59:28.000000 UTC
60541713,8593,2025-03-17 05:04:32.000000 UTC,1529471,251796884,552753913,11.402,WALKING,96.0,2025-03-17 05:04:29.000000 UTC
60541826,91884,2025-03-17 05:10:07.000000 UTC,1555666,251902781,552647271,1.8,UNKNOWN,40.0,2025-03-17 05:09:57.000000 UTC
60541814,65887,2025-03-17 05:12:49.000000 UTC,1569387,251132617,552476583,2.633,UNKNOWN,0.0,2025-03-17 05:12:48.000000 UTC
60541557,96398,2025-03-17 05:07:51.000000 UTC,1545544,251808067,552637567,1.833,TILTING,100.0,2025-03-17 05:07:51.000000 UTC
60541943,92554,2025-03-17 05:14:10.000000 UTC,1575922,251807782,552637025,2.116,UNKNOWN,40.0,2025-03-17 05:14:10.000000 UTC
60541940,22757,2025-03-17 05:18:01.000000 UTC,1595926,251914968,552702416,2.266,WALKING,97.0,2025-03-17 05:18:15.000000 UTC
60541788,99777,2025-03-17 05:23:34.000000 UTC,1620809,251829973,552380953,1.733,IN_VEHICLE,94.0,2025-03-17 05:23:24.000000 UTC
60542017,62273,2025-03-17 05:23:49.000000 UTC,1623187,251937517,552841300,1.083,STILL,99.0,2025-03-17 05:23:53.000000 UTC
60541841,71361,2025-03-17 05:23:18.000000 UTC,1620657,252014934,552725726,17.699,STILL,100.0,2025-03-17 05:23:22.000000 UTC
60542293,45984,2025-03-17 05:37:50.000000 UTC,1692242,252032220,552537185,31.035,STILL,99.0,2025-03-17 05:37:46.000000 UTC
60541894,96700,2025-03-17 05:27:19.000000 UTC,1639085,252099744,552757657,4.045,IN_VEHICLE,97.0,2025-03-17 05:27:08.000000 UTC
60542411,96631,2025-03-17 05:33:14.000000 UTC,1670325,252007823,552738887,26.887,STILL,44.0,2025-03-17 05:33:23.000000 UTC
60542522,91884,2025-03-17 05:50:22.000000 UTC,1755592,251954816,552658350,1.45,UNKNOWN,40.0,2025-03-17 05:50:16.000000 UTC
60542235,77350,2025-03-17 05:52:16.000000 UTC,1765909,252062711,552734403,2.0,ON_BICYCLE,85.0,2025-03-17 05:52:16.000000 UTC
60541866,76846,2025-03-17 05:51:10.000000 UTC,1760023,251875055,552718276,5.14,UNKNOWN,40.0,2025-03-17 05:51:08.000000 UTC
60542667,31763,2025-03-17 05:57:27.000000 UTC,1791912,252033803,552609054,1.966,UNKNOWN,40.0,2025-03-17 05:57:16.000000 UTC
60542175,79496,2025-03-17 05:50:41.000000 UTC,1757993,252112848,552758507,19.653,IN_VEHICLE,88.0,2025-03-17 05:50:44.000000 UTC
60542762,92659,2025-03-17 06:01:15.000000 UTC,1811618,251794217,552636933,3.769,STILL,100.0,2025-03-17 06:01:00.000000 UTC
60542748,91137,2025-03-17 06:04:29.000000 UTC,1829197,251865013,552728479,8.711,WALKING,86.0,2025-03-17 06:04:18.000000 UTC
60542548,59070,2025-03-17 06:14:48.000000 UTC,1884187,252015244,552743112,5.726,STILL,44.0,2025-03-17 06:14:37.000000 UTC
60542916,92554,2025-03-17 06:19:14.000000 UTC,1908119,251949547,552657828,699.999,UNKNOWN,40.0,2025-03-17 06:19:02.000000 UTC
60542890,96318,2025-03-17 06:19:39.000000 UTC,1911313,251895513,552564533,2.316,IN_VEHICLE,87.0,2025-03-17 06:19:37.000000 UTC
60542904,92925,2025-03-17 06:24:26.000000 UTC,1937543,251802634,552660854,8.361,UNKNOWN,40.0,2025-03-17 06:24:22.000000 UTC
60543249,61751,2025-03-17 06:23:11.000000 UTC,1930218,251919450,552834633,1.542,IN_VEHICLE,98.0,2025-03-17 06:23:02.000000 UTC
60543118,96320,2025-03-17 06:23:46.000000 UTC,1934093,251876732,552982776,2.4,TILTING,100.0,2025-03-17 06:23:45.000000 UTC
60542989,93043,2025-03-17 06:28:26.000000 UTC,1959744,251887503,552815665,13.265,WALKING,97.0,2025-03-17 06:28:19.000000 UTC
60543006,87627,2025-03-17 06:24:51.000000 UTC,1939576,251895231,552652472,10.282,WALKING,98.0,2025-03-17 06:24:44.000000 UTC
60543126,64871,2025-03-17 06:26:46.000000 UTC,1949551,251995450,552730586,2.35,IN_VEHICLE,97.0,2025-03-17 06:26:31.000000 UTC
60543194,91588,2025-03-17 06:28:59.000000 UTC,1962303,251806767,552534667,1.316,IN_VEHICLE,98.0,2025-03-17 06:28:47.000000 UTC
60543425,70319,2025-03-17 06:39:40.000000 UTC,2023910,251767018,552726991,11.615,UNKNOWN,40.0,2025-03-17 06:39:40.000000 UTC
60543366,96689,2025-03-17 06:42:19.000000 UTC,2039365,251896647,552841129,62.128,STILL,48.0,2025-03-17 06:42:20.000000 UTC
60543675,70152,2025-03-17 06:44:30.000000 UTC,2050958,251924610,552624129,19.856,WALKING,83.0,2025-03-17 06:44:20.000000 UTC
60543419,81763,2025-03-17 06:41:43.000000 UTC,2035810,252110160,552729614,1.566,UNKNOWN,40.0,2025-03-17 06:41:44.000000 UTC
60542947,95948,2025-03-17 06:44:11.000000 UTC,2049899,251893375,552617920,3.79,IN_VEHICLE,81.0,2025-03-17 06:44:09.000000 UTC
60543991,87627,2025-03-17 06:52:18.000000 UTC,2097376,251893644,552665492,3.79,UNKNOWN,40.0,2025-03-17 06:52:13.000000 UTC
60544044,16883,2025-03-17 06:58:59.000000 UTC,2138069,251805134,552688560,10.323,WALKING,90.0,2025-03-17 06:59:01.000000 UTC
60543401,94777,2025-03-17 06:52:16.000000 UTC,2096771,251874223,552679967,4.532,STILL,100.0,2025-03-17 06:52:06.000000 UTC
60543658,30094,2025-03-17 06:57:43.000000 UTC,2131017,251947966,552659192,4.022,WALKING,97.0,2025-03-17 06:57:51.000000 UTC
60543900,79167,2025-03-17 07:04:18.000000 UTC,2170305,251866120,552764582,181.186,UNKNOWN,40.0,2025-03-17 07:04:13.000000 UTC
60543766,92349,2025-03-17 06:56:17.000000 UTC,2120754,251894075,552618882,3.79,IN_VEHICLE,96.0,2025-03-17 06:56:09.000000 UTC
60544023,30137,2025-03-17 06:58:51.000000 UTC,2136143,251893319,552630641,28.316,IN_VEHICLE,98.0,2025-03-17 06:58:42.000000 UTC
60544479,91588,2025-03-17 07:10:40.000000 UTC,2210677,252052556,552622860,2.1,WALKING,97.0,2025-03-17 07:10:40.000000 UTC
60544391,70691,2025-03-17 07:11:14.000000 UTC,2213130,251768949,552708567,1.0,IN_VEHICLE,96.0,2025-03-17 07:11:04.000000 UTC
60544356,70152,2025-03-17 07:14:51.000000 UTC,2237739,251919019,552736162,5.22,WALKING,97.0,2025-03-17 07:14:56.000000 UTC
60544670,51502,2025-03-17 07:21:44.000000 UTC,2281684,251139103,552462770,68.4,UNKNOWN,40.0,2025-03-17 07:21:44.000000 UTC
60544763,73995,2025-03-17 07:24:55.000000 UTC,2302509,251140149,552456550,1.35,UNKNOWN,40.0,2025-03-17 07:24:54.000000 UTC
60544079,76495,2025-03-17 07:25:43.000000 UTC,2307115,252086300,552709950,3.468,IN_VEHICLE,93.0,2025-03-17 07:25:35.000000 UTC
60544206,91335,2025-03-17 07:26:15.000000 UTC,2311516,251846067,552767467,1.233,STILL,55.0,2025-03-17 07:26:15.000000 UTC
60545198,93537,2025-03-17 07:35:16.000000 UTC,2374534,251918862,552668478,1.955,UNKNOWN,40.0,2025-03-17 07:35:30.000000 UTC
60545173,98659,2025-03-17 07:32:57.000000 UTC,2358200,251807500,552353983,0.9,IN_VEHICLE,98.0,2025-03-17 07:33:08.000000 UTC
60544787,94777,2025-03-17 07:34:07.000000 UTC,2365511,251863579,552781484,4.989,IN_VEHICLE,91.0,2025-03-17 07:34:13.000000 UTC
60544869,99175,2025-03-17 07:40:15.000000 UTC,2406709,251722523,553063671,9.429,UNKNOWN,40.0,2025-03-17 07:40:10.000000 UTC
60545465,62525,2025-03-17 07:44:56.000000 UTC,2440415,251948490,552689263,4.512,WALKING,98.0,2025-03-17 07:44:53.000000 UTC
60544654,29007,2025-03-17 07:49:16.000000 UTC,2471393,251862311,552642980,54.083,IN_VEHICLE,93.0,2025-03-17 07:49:10.000000 UTC
60545174,91588,2025-03-17 07:46:39.000000 UTC,2452999,252114647,552761874,6.274,STILL,46.0,2025-03-17 07:46:36.000000 UTC
60545314,8360,2025-03-17 07:48:42.000000 UTC,2467610,251878633,552585333,2.066,UNKNOWN,40.0,2025-03-17 07:48:39.000000 UTC
60545179,87499,2025-03-17 07:50:45.000000 UTC,2483613,251919521,552589086,4.093,WALKING,96.0,2025-03-17 07:50:51.000000 UTC
60545467,76845,2025-03-17 07:50:09.000000 UTC,2478993,251859769,552628607,32.171,WALKING,96.0,2025-03-17 07:50:13.000000 UTC
60545382,91537,2025-03-17 07:50:22.000000 UTC,2478398,251871690,552612113,45.6,UNKNOWN,40.0,2025-03-17 07:50:09.000000 UTC
60545305,51565,2025-03-17 07:56:19.000000 UTC,2525841,251066459,552408155,13.608,UNKNOWN,40.0,2025-03-17 07:56:34.000000 UTC
60545783,7114,2025-03-17 07:57:01.000000 UTC,2527810,252030489,552760706,431.66,UNKNOWN,0.0,2025-03-17 07:56:50.000000 UTC
60545573,79137,2025-03-17 07:58:53.000000 UTC,2543202,251881616,552709717,2.62,UNKNOWN,40.0,2025-03-17 07:58:53.000000 UTC
60545715,57817,2025-03-17 07:58:26.000000 UTC,2540096,251770269,552726944,13.24,WALKING,88.0,2025-03-17 07:58:28.000000 UTC
60545395,16657,2025-03-17 07:58:43.000000 UTC,2542762,251808751,552709019,24.39,ON_FOOT,92.0,2025-03-17 07:58:50.000000 UTC
60546043,93537,2025-03-17 07:56:15.000000 UTC,2521723,251897877,552669229,66.694,IN_VEHICLE,96.0,2025-03-17 07:56:01.000000 UTC
60545750,36027,2025-03-17 08:01:25.000000 UTC,2563776,251879552,552700735,3.092,IN_VEHICLE,89.0,2025-03-17 08:01:31.000000 UTC
60545883,69828,2025-03-17 07:53:59.000000 UTC,2505227,251863679,552586342,24.547,UNKNOWN,40.0,2025-03-17 07:53:47.000000 UTC
60546284,93043,2025-03-17 08:00:41.000000 UTC,2558513,251938031,552660438,5.586,UNKNOWN,40.0,2025-03-17 08:00:50.000000 UTC
60546171,61501,2025-03-17 08:01:06.000000 UTC,2559394,251952629,552656858,2.5,UNKNOWN,40.0,2025-03-17 08:00:57.000000 UTC
60545434,61542,2025-03-17 07:57:43.000000 UTC,2532986,251855010,552641580,8.1,IN_VEHICLE,96.0,2025-03-17 07:57:31.000000 UTC
60546325,87175,2025-03-17 08:05:43.000000 UTC,2598945,252101444,552731433,5.24,UNKNOWN,40.0,2025-03-17 08:05:57.000000 UTC
60545481,11941,2025-03-17 08:06:00.000000 UTC,2597684,251775103,553084224,24.883,IN_VEHICLE,96.0,2025-03-17 08:05:47.000000 UTC
60545279,58563,2025-03-17 08:07:49.000000 UTC,2612112,251916650,552911217,2.75,UNKNOWN,40.0,2025-03-17 08:07:35.000000 UTC
60545364,56446,2025-03-17 08:10:27.000000 UTC,2634829,252015734,552743395,501.037,UNKNOWN,40.0,2025-03-17 08:10:26.000000 UTC
60546331,33382,2025-03-17 08:11:13.000000 UTC,2640759,251787036,552711582,9.987,UNKNOWN,40.0,2025-03-17 08:11:11.000000 UTC
60545946,79169,2025-03-17 08:11:10.000000 UTC,2642727,251849163,552921390,5.341,WALKING,95.0,2025-03-17 08:11:25.000000 UTC
60546405,60780,2025-03-17 08:13:21.000000 UTC,2658054,251857382,552639568,13.787,IN_VEHICLE,94.0,2025-03-17 08:13:20.000000 UTC
60546059,16674,2025-03-17 08:13:32.000000 UTC,2658202,251057810,552403679,232.878,UNKNOWN,40.0,2025-03-17 08:13:21.000000 UTC
60546498,65293,2025-03-17 08:13:44.000000 UTC,2660258,251853938,552646251,13.559,WALKING,91.0,2025-03-17 08:13:37.000000 UTC
60546000,39705,2025-03-17 08:15:54.000000 UTC,2680199,251722292,553054429,43.782,UNKNOWN,40.0,2025-03-17 08:16:05.000000 UTC
60546949,91537,2025-03-17 08:18:14.000000 UTC,2697037,251912743,552739897,7.825,UNKNOWN,40.0,2025-03-17 08:18:11.000000 UTC
60547149,61722,2025-03-17 08:18:24.000000 UTC,2699751,251729428,553033369,26.364,STILL,48.0,2025-03-17 08:18:30.000000 UTC
60546460,11645,2025-03-17 08:15:16.000000 UTC,2674462,252101867,552761074,98.4,STILL,43.0,2025-03-17 08:15:22.000000 UTC
60546274,91095,2025-03-17 08:18:25.000000 UTC,2699362,252022424,552733579,13.089,STILL,98.0,2025-03-17 08:18:27.000000 UTC
60546851,45979,2025-03-17 08:23:52.000000 UTC,2741478,252110814,552761682,36.9,WALKING,96.0,2025-03-17 08:23:37.000000 UTC
60546808,92248,2025-03-17 08:24:28.000000 UTC,2748486,251850338,552620676,4.576,STILL,100.0,2025-03-17 08:24:28.000000 UTC
60545952,11349,2025-03-17 08:29:03.000000 UTC,2786602,252047854,552697254,3.033,UNKNOWN,40.0,2025-03-17 08:29:03.000000 UTC
60547278,93043,2025-03-17 08:20:20.000000 UTC,2715776,251894690,552659179,5.47,WALKING,91.0,2025-03-17 08:20:29.000000 UTC
60547435,6104,2025-03-17 08:30:24.000000 UTC,2796692,252087406,552721691,3.266,UNKNOWN,40.0,2025-03-17 08:30:13.000000 UTC
60545877,92746,2025-03-17 08:26:11.000000 UTC,2762734,251885460,552969128,14.447,UNKNOWN,40.0,2025-03-17 08:26:11.000000 UTC
60547156,13007,2025-03-17 08:33:38.000000 UTC,2827139,252022258,552733684,22.323,UNKNOWN,40.0,2025-03-17 08:33:49.000000 UTC
60546930,9969,2025-03-17 08:33:51.000000 UTC,2827714,251876195,552809654,29.735,WALKING,87.0,2025-03-17 08:33:53.000000 UTC
60547845,60780,2025-03-17 08:35:30.000000 UTC,2841128,251851047,552616508,51.755,IN_VEHICLE,93.0,2025-03-17 08:35:28.000000 UTC
60546877,73284,2025-03-17 08:38:00.000000 UTC,2861188,251812526,552786734,30.79,TILTING,100.0,2025-03-17 08:37:51.000000 UTC
60547456,91884,2025-03-17 08:35:24.000000 UTC,2839910,251893020,552684909,643.355,UNKNOWN,40.0,2025-03-17 08:35:19.000000 UTC
60545871,13002,2025-03-17 08:16:14.000000 UTC,2679746,251875675,552983178,3.79,TILTING,100.0,2025-03-17 08:16:02.000000 UTC
60546925,74724,2025-03-17 08:38:14.000000 UTC,2864441,251852218,552753360,2.25,STILL,47.0,2025-03-17 08:38:15.000000 UTC
60546593,91263,2025-03-17 08:41:48.000000 UTC,2894927,251851052,552753716,135.272,IN_VEHICLE,91.0,2025-03-17 08:41:47.000000 UTC
60547616,77987,2025-03-17 08:41:42.000000 UTC,2893889,252021504,552728278,17.338,UNKNOWN,40.0,2025-03-17 08:41:40.000000 UTC
60548228,76495,2025-03-17 08:39:32.000000 UTC,2876253,251863223,552810355,2.2,WALKING,89.0,2025-03-17 08:39:36.000000 UTC
60547768,98855,2025-03-17 08:40:44.000000 UTC,2886033,251862200,552597365,9.754,TILTING,100.0,2025-03-17 08:40:45.000000 UTC
60547588,61542,2025-03-17 08:42:09.000000 UTC,2897795,251868991,552808548,26.664,UNKNOWN,40.0,2025-03-17 08:42:06.000000 UTC
60547744,60673,2025-03-17 08:44:39.000000 UTC,2922015,251899478,552648093,25.289,WALKING,97.0,2025-03-17 08:44:53.000000 UTC
60547245,76404,2025-03-17 08:33:39.000000 UTC,2827409,251877618,552969114,3.616,WALKING,96.0,2025-03-17 08:33:51.000000 UTC
60547208,16657,2025-03-17 08:22:04.000000 UTC,2727539,251809341,552536928,36.969,WALKING,95.0,2025-03-17 08:21:55.000000 UTC
60546856,94775,2025-03-17 08:44:44.000000 UTC,2922113,251808748,552630017,52.4,UNKNOWN,40.0,2025-03-17 08:44:54.000000 UTC
60547738,96689,2025-03-17 08:42:10.000000 UTC,2898264,252032517,552809604,3.79,IN_VEHICLE,89.0,2025-03-17 08:42:10.000000 UTC
60547887,71398,2025-03-17 08:42:31.000000 UTC,2899141,251808786,552534759,18.47,STILL,99.0,2025-03-17 08:42:16.000000 UTC
60547501,92626,2025-03-17 08:40:56.000000 UTC,2889491,251894618,552651932,2.75,WALKING,97.0,2025-03-17 08:41:09.000000 UTC
60548114,47289,2025-03-17 08:45:57.000000 UTC,2931349,251806252,552709060,484.74,UNKNOWN,40.0,2025-03-17 08:45:58.000000 UTC
60547381,95274,2025-03-17 08:38:20.000000 UTC,2863971,251997934,552723986,5.784,IN_VEHICLE,90.0,2025-03-17 08:38:11.000000 UTC
60547348,28198,2025-03-17 08:56:44.000000 UTC,3028331,251806002,552708844,21.529,UNKNOWN,40.0,2025-03-17 08:56:56.000000 UTC
60547702,29896,2025-03-17 08:55:04.000000 UTC,3009681,252004464,552729361,4.368,UNKNOWN,40.0,2025-03-17 08:54:51.000000 UTC
60547992,85585,2025-03-17 08:57:07.000000 UTC,3027577,252022067,552738783,1.366,UNKNOWN,40.0,2025-03-17 08:56:51.000000 UTC
60548997,14227,2025-03-17 09:02:33.000000 UTC,3079526,251063522,552396057,164.4,IN_VEHICLE,94.0,2025-03-17 09:02:35.000000 UTC
60548607,90775,2025-03-17 08:55:33.000000 UTC,3016594,252094667,552758117,2.8,UNKNOWN,40.0,2025-03-17 08:55:37.000000 UTC
60547585,87627,2025-03-17 09:03:25.000000 UTC,3088209,251884722,552559337,3.79,STILL,96.0,2025-03-17 09:03:33.000000 UTC
